timestamp,event_id,shelf_name,event_type,item_count,frame_number,evidence_filename,details
2026-07-26 21:18:00,Upper_Shelf_INITIAL_STOCK_0,Upper_Shelf,INITIAL_STOCK,0,0,shelf_Upper_Shelf_INITIAL_STOCK_20260726_211800_frame_0.jpg,Initial stock level: 0 items.
2026-07-26 21:18:00,Upper_Shelf_EMPTY_0,Upper_Shelf,EMPTY,0,0,shelf_Upper_Shelf_EMPTY_20260726_211800_frame_0.jpg,Initial stock is critical: EMPTY.
2026-07-26 21:18:00,Lower_Shelf_INITIAL_STOCK_0,Lower_Shelf,INITIAL_STOCK,0,0,shelf_Lower_Shelf_INITIAL_STOCK_20260726_211800_frame_0.jpg,Initial stock level: 0 items.
2026-07-26 21:18:00,Lower_Shelf_EMPTY_0,Lower_Shelf,EMPTY,0,0,shelf_Lower_Shelf_EMPTY_20260726_211800_frame_0.jpg,Initial stock is critical: EMPTY.
2026-07-26 21:18:01,Upper_Shelf_LOW_STOCK_12,Upper_Shelf,LOW_STOCK,2,12,shelf_Upper_Shelf_LOW_STOCK_20260726_211801_frame_12.jpg,Stock transitioned from EMPTY to LOW_STOCK. Count: 2 items.
2026-07-26 21:18:03,Lower_Shelf_CUSTOMER_INTERACTION_37,Lower_Shelf,CUSTOMER_INTERACTION,0,37,shelf_Lower_Shelf_CUSTOMER_INTERACTION_20260726_211803_frame_37.jpg,Customer approached shelf and started interacting.
2026-07-26 21:18:03,Upper_Shelf_NORMAL_38,Upper_Shelf,NORMAL,4,38,shelf_Upper_Shelf_NORMAL_20260726_211803_frame_38.jpg,Stock transitioned from LOW_STOCK to NORMAL. Count: 4 items.
2026-07-26 21:18:03,Upper_Shelf_FULLY_STOCKED_41,Upper_Shelf,FULLY_STOCKED,6,41,shelf_Upper_Shelf_FULLY_STOCKED_20260726_211803_frame_41.jpg,Stock transitioned from NORMAL to FULLY_STOCKED. Count: 6 items.
2026-07-26 21:18:03,Upper_Shelf_NORMAL_42,Upper_Shelf,NORMAL,5,42,shelf_Upper_Shelf_NORMAL_20260726_211803_frame_42.jpg,Stock transitioned from FULLY_STOCKED to NORMAL. Count: 5 items.
2026-07-26 21:18:03,Upper_Shelf_FULLY_STOCKED_47,Upper_Shelf,FULLY_STOCKED,6,47,shelf_Upper_Shelf_FULLY_STOCKED_20260726_211803_frame_47.jpg,Stock transitioned from NORMAL to FULLY_STOCKED. Count: 6 items.
2026-07-26 21:18:03,Upper_Shelf_CUSTOMER_INTERACTION_48,Upper_Shelf,CUSTOMER_INTERACTION,6,48,shelf_Upper_Shelf_CUSTOMER_INTERACTION_20260726_211803_frame_48.jpg,Customer approached shelf and started interacting.
2026-07-26 21:18:04,Upper_Shelf_NORMAL_55,Upper_Shelf,NORMAL,5,55,shelf_Upper_Shelf_NORMAL_20260726_211804_frame_55.jpg,Stock transitioned from FULLY_STOCKED to NORMAL. Count: 5 items.
2026-07-26 21:18:04,Upper_Shelf_LOW_STOCK_63,Upper_Shelf,LOW_STOCK,2,63,shelf_Upper_Shelf_LOW_STOCK_20260726_211804_frame_63.jpg,Stock transitioned from NORMAL to LOW_STOCK. Count: 2 items.
2026-07-26 21:18:04,Upper_Shelf_FULLY_STOCKED_65,Upper_Shelf,FULLY_STOCKED,7,65,shelf_Upper_Shelf_FULLY_STOCKED_20260726_211804_frame_65.jpg,Stock transitioned from LOW_STOCK to FULLY_STOCKED. Count: 7 items.
2026-07-26 21:18:05,Upper_Shelf_NORMAL_81,Upper_Shelf,NORMAL,5,81,shelf_Upper_Shelf_NORMAL_20260726_211805_frame_81.jpg,Stock transitioned from FULLY_STOCKED to NORMAL. Count: 5 items.
2026-07-26 21:18:06,Upper_Shelf_LOW_STOCK_88,Upper_Shelf,LOW_STOCK,3,88,shelf_Upper_Shelf_LOW_STOCK_20260726_211806_frame_88.jpg,Stock transitioned from NORMAL to LOW_STOCK. Count: 3 items.
2026-07-26 21:18:06,Upper_Shelf_EMPTY_89,Upper_Shelf,EMPTY,0,89,shelf_Upper_Shelf_EMPTY_20260726_211806_frame_89.jpg,Stock transitioned from LOW_STOCK to EMPTY. Count: 0 items.
2026-07-26 21:18:07,Lower_Shelf_CUSTOMER_INTERACTION_END_106,Lower_Shelf,CUSTOMER_INTERACTION_END,0,106,shelf_Lower_Shelf_CUSTOMER_INTERACTION_END_20260726_211807_frame_106.jpg,Customer left shelf. No stock levels changed.
2026-07-26 21:18:08,Lower_Shelf_LOW_STOCK_124,Lower_Shelf,LOW_STOCK,1,124,shelf_Lower_Shelf_LOW_STOCK_20260726_211808_frame_124.jpg,Stock transitioned from EMPTY to LOW_STOCK. Count: 1 items.
2026-07-26 21:18:09,Upper_Shelf_LOW_STOCK_144,Upper_Shelf,LOW_STOCK,1,144,shelf_Upper_Shelf_LOW_STOCK_20260726_211809_frame_144.jpg,Stock transitioned from EMPTY to LOW_STOCK. Count: 1 items.
2026-07-26 21:18:09,Lower_Shelf_EMPTY_147,Lower_Shelf,EMPTY,0,147,shelf_Lower_Shelf_EMPTY_20260726_211809_frame_147.jpg,Stock transitioned from LOW_STOCK to EMPTY. Count: 0 items.
2026-07-26 21:18:10,Upper_Shelf_NORMAL_148,Upper_Shelf,NORMAL,4,148,shelf_Upper_Shelf_NORMAL_20260726_211810_frame_148.jpg,Stock transitioned from LOW_STOCK to NORMAL. Count: 4 items.
2026-07-26 21:18:10,Upper_Shelf_FULLY_STOCKED_150,Upper_Shelf,FULLY_STOCKED,11,150,shelf_Upper_Shelf_FULLY_STOCKED_20260726_211810_frame_150.jpg,Stock transitioned from NORMAL to FULLY_STOCKED. Count: 11 items.
2026-07-26 21:18:10,Lower_Shelf_LOW_STOCK_150,Lower_Shelf,LOW_STOCK,2,150,shelf_Lower_Shelf_LOW_STOCK_20260726_211810_frame_150.jpg,Stock transitioned from EMPTY to LOW_STOCK. Count: 2 items.
2026-07-26 21:18:10,Lower_Shelf_NORMAL_156,Lower_Shelf,NORMAL,4,156,shelf_Lower_Shelf_NORMAL_20260726_211810_frame_156.jpg,Stock transitioned from LOW_STOCK to NORMAL. Count: 4 items.
2026-07-26 21:18:10,Lower_Shelf_FULLY_STOCKED_161,Lower_Shelf,FULLY_STOCKED,6,161,shelf_Lower_Shelf_FULLY_STOCKED_20260726_211810_frame_161.jpg,Stock transitioned from NORMAL to FULLY_STOCKED. Count: 6 items.
2026-07-26 21:18:11,Upper_Shelf_STOCK_RESTOCKING_170,Upper_Shelf,STOCK_RESTOCKING,27,170,shelf_Upper_Shelf_STOCK_RESTOCKING_20260726_211811_frame_170.jpg,Stock replenished from 6 to 27 items.
2026-07-26 21:18:14,Upper_Shelf_CUSTOMER_INTERACTION_209,Upper_Shelf,CUSTOMER_INTERACTION,23,209,shelf_Upper_Shelf_CUSTOMER_INTERACTION_20260726_211814_frame_209.jpg,Customer approached shelf and started interacting.
2026-07-26 21:18:14,Lower_Shelf_CUSTOMER_INTERACTION_209,Lower_Shelf,CUSTOMER_INTERACTION,13,209,shelf_Lower_Shelf_CUSTOMER_INTERACTION_20260726_211814_frame_209.jpg,Customer approached shelf and started interacting.
2026-07-26 21:18:17,Lower_Shelf_NORMAL_266,Lower_Shelf,NORMAL,5,266,shelf_Lower_Shelf_NORMAL_20260726_211817_frame_266.jpg,Stock transitioned from FULLY_STOCKED to NORMAL. Count: 5 items.
2026-07-26 21:18:17,Upper_Shelf_LOW_STOCK_269,Upper_Shelf,LOW_STOCK,3,269,shelf_Upper_Shelf_LOW_STOCK_20260726_211817_frame_269.jpg,Stock transitioned from FULLY_STOCKED to LOW_STOCK. Count: 3 items.
2026-07-26 21:18:17,Lower_Shelf_EMPTY_269,Lower_Shelf,EMPTY,0,269,shelf_Lower_Shelf_EMPTY_20260726_211817_frame_269.jpg,Stock transitioned from NORMAL to EMPTY. Count: 0 items.
2026-07-26 21:18:17,Upper_Shelf_EMPTY_270,Upper_Shelf,EMPTY,0,270,shelf_Upper_Shelf_EMPTY_20260726_211817_frame_270.jpg,Stock transitioned from LOW_STOCK to EMPTY. Count: 0 items.
2026-07-26 21:18:18,Upper_Shelf_STOCK_DEPLETION_289,Upper_Shelf,STOCK_DEPLETION,0,289,shelf_Upper_Shelf_STOCK_DEPLETION_20260726_211818_frame_289.jpg,Stock decreased from 23 to 0 items.
2026-07-26 21:18:18,Lower_Shelf_STOCK_DEPLETION_289,Lower_Shelf,STOCK_DEPLETION,0,289,shelf_Lower_Shelf_STOCK_DEPLETION_20260726_211818_frame_289.jpg,Stock decreased from 13 to 0 items.
2026-07-26 21:18:21,Upper_Shelf_LOW_STOCK_324,Upper_Shelf,LOW_STOCK,3,324,shelf_Upper_Shelf_LOW_STOCK_20260726_211821_frame_324.jpg,Stock transitioned from EMPTY to LOW_STOCK. Count: 3 items.
2026-07-26 21:18:21,Upper_Shelf_NORMAL_325,Upper_Shelf,NORMAL,4,325,shelf_Upper_Shelf_NORMAL_20260726_211821_frame_325.jpg,Stock transitioned from LOW_STOCK to NORMAL. Count: 4 items.
2026-07-26 21:18:21,Upper_Shelf_FULLY_STOCKED_327,Upper_Shelf,FULLY_STOCKED,6,327,shelf_Upper_Shelf_FULLY_STOCKED_20260726_211821_frame_327.jpg,Stock transitioned from NORMAL to FULLY_STOCKED. Count: 6 items.
2026-07-26 21:18:21,Upper_Shelf_CUSTOMER_INTERACTION_328,Upper_Shelf,CUSTOMER_INTERACTION,7,328,shelf_Upper_Shelf_CUSTOMER_INTERACTION_20260726_211821_frame_328.jpg,Customer approached shelf and started interacting.
2026-07-26 21:18:21,Lower_Shelf_CUSTOMER_INTERACTION_328,Lower_Shelf,CUSTOMER_INTERACTION,1,328,shelf_Lower_Shelf_CUSTOMER_INTERACTION_20260726_211821_frame_328.jpg,Customer approached shelf and started interacting.
2026-07-26 21:18:21,Lower_Shelf_LOW_STOCK_328,Lower_Shelf,LOW_STOCK,1,328,shelf_Lower_Shelf_LOW_STOCK_20260726_211821_frame_328.jpg,Stock transitioned from EMPTY to LOW_STOCK. Count: 1 items.
2026-07-26 21:18:22,Lower_Shelf_NORMAL_348,Lower_Shelf,NORMAL,4,348,shelf_Lower_Shelf_NORMAL_20260726_211822_frame_348.jpg,Stock transitioned from LOW_STOCK to NORMAL. Count: 4 items.
2026-07-26 21:18:23,Lower_Shelf_FULLY_STOCKED_354,Lower_Shelf,FULLY_STOCKED,6,354,shelf_Lower_Shelf_FULLY_STOCKED_20260726_211823_frame_354.jpg,Stock transitioned from NORMAL to FULLY_STOCKED. Count: 6 items.
2026-07-26 21:18:23,Lower_Shelf_NORMAL_363,Lower_Shelf,NORMAL,5,363,shelf_Lower_Shelf_NORMAL_20260726_211823_frame_363.jpg,Stock transitioned from FULLY_STOCKED to NORMAL. Count: 5 items.
2026-07-26 21:18:24,Lower_Shelf_LOW_STOCK_375,Lower_Shelf,LOW_STOCK,3,375,shelf_Lower_Shelf_LOW_STOCK_20260726_211824_frame_375.jpg,Stock transitioned from NORMAL to LOW_STOCK. Count: 3 items.
2026-07-26 21:18:25,Lower_Shelf_NORMAL_385,Lower_Shelf,NORMAL,5,385,shelf_Lower_Shelf_NORMAL_20260726_211825_frame_385.jpg,Stock transitioned from LOW_STOCK to NORMAL. Count: 5 items.
2026-07-26 21:18:25,Lower_Shelf_LOW_STOCK_387,Lower_Shelf,LOW_STOCK,3,387,shelf_Lower_Shelf_LOW_STOCK_20260726_211825_frame_387.jpg,Stock transitioned from NORMAL to LOW_STOCK. Count: 3 items.
2026-07-26 21:18:25,Upper_Shelf_NORMAL_388,Upper_Shelf,NORMAL,4,388,shelf_Upper_Shelf_NORMAL_20260726_211825_frame_388.jpg,Stock transitioned from FULLY_STOCKED to NORMAL. Count: 4 items.
2026-07-26 21:18:25,Lower_Shelf_NORMAL_389,Lower_Shelf,NORMAL,4,389,shelf_Lower_Shelf_NORMAL_20260726_211825_frame_389.jpg,Stock transitioned from LOW_STOCK to NORMAL. Count: 4 items.
2026-07-26 21:18:26,Lower_Shelf_LOW_STOCK_411,Lower_Shelf,LOW_STOCK,2,411,shelf_Lower_Shelf_LOW_STOCK_20260726_211826_frame_411.jpg,Stock transitioned from NORMAL to LOW_STOCK. Count: 2 items.
2026-07-26 21:18:26,Upper_Shelf_FULLY_STOCKED_418,Upper_Shelf,FULLY_STOCKED,7,418,shelf_Upper_Shelf_FULLY_STOCKED_20260726_211826_frame_418.jpg,Stock transitioned from NORMAL to FULLY_STOCKED. Count: 7 items.
2026-07-26 21:18:27,Upper_Shelf_CUSTOMER_INTERACTION_END_433,Upper_Shelf,CUSTOMER_INTERACTION_END,7,433,shelf_Upper_Shelf_CUSTOMER_INTERACTION_END_20260726_211827_frame_433.jpg,Customer left shelf. No stock levels changed.
2026-07-26 21:18:28,Upper_Shelf_NORMAL_443,Upper_Shelf,NORMAL,5,443,shelf_Upper_Shelf_NORMAL_20260726_211828_frame_443.jpg,Stock transitioned from FULLY_STOCKED to NORMAL. Count: 5 items.
2026-07-26 21:18:29,Upper_Shelf_LOW_STOCK_455,Upper_Shelf,LOW_STOCK,2,455,shelf_Upper_Shelf_LOW_STOCK_20260726_211829_frame_455.jpg,Stock transitioned from NORMAL to LOW_STOCK. Count: 2 items.
2026-07-26 21:18:29,Lower_Shelf_NORMAL_455,Lower_Shelf,NORMAL,5,455,shelf_Lower_Shelf_NORMAL_20260726_211829_frame_455.jpg,Stock transitioned from LOW_STOCK to NORMAL. Count: 5 items.
2026-07-26 21:18:29,Upper_Shelf_CUSTOMER_INTERACTION_457,Upper_Shelf,CUSTOMER_INTERACTION,7,457,shelf_Upper_Shelf_CUSTOMER_INTERACTION_20260726_211829_frame_457.jpg,Customer approached shelf and started interacting.
2026-07-26 21:18:29,Upper_Shelf_FULLY_STOCKED_457,Upper_Shelf,FULLY_STOCKED,7,457,shelf_Upper_Shelf_FULLY_STOCKED_20260726_211829_frame_457.jpg,Stock transitioned from LOW_STOCK to FULLY_STOCKED. Count: 7 items.
2026-07-26 21:18:29,Lower_Shelf_FULLY_STOCKED_458,Lower_Shelf,FULLY_STOCKED,6,458,shelf_Lower_Shelf_FULLY_STOCKED_20260726_211829_frame_458.jpg,Stock transitioned from NORMAL to FULLY_STOCKED. Count: 6 items.
2026-07-26 21:18:29,Lower_Shelf_NORMAL_470,Lower_Shelf,NORMAL,4,470,shelf_Lower_Shelf_NORMAL_20260726_211829_frame_470.jpg,Stock transitioned from FULLY_STOCKED to NORMAL. Count: 4 items.
2026-07-26 21:18:29,Lower_Shelf_LOW_STOCK_471,Lower_Shelf,LOW_STOCK,1,471,shelf_Lower_Shelf_LOW_STOCK_20260726_211829_frame_471.jpg,Stock transitioned from NORMAL to LOW_STOCK. Count: 1 items.
2026-07-26 21:18:31,Lower_Shelf_EMPTY_490,Lower_Shelf,EMPTY,0,490,shelf_Lower_Shelf_EMPTY_20260726_211831_frame_490.jpg,Stock transitioned from LOW_STOCK to EMPTY. Count: 0 items.
2026-07-26 21:18:31,Upper_Shelf_NORMAL_492,Upper_Shelf,NORMAL,4,492,shelf_Upper_Shelf_NORMAL_20260726_211831_frame_492.jpg,Stock transitioned from FULLY_STOCKED to NORMAL. Count: 4 items.
2026-07-26 21:18:31,Upper_Shelf_LOW_STOCK_493,Upper_Shelf,LOW_STOCK,3,493,shelf_Upper_Shelf_LOW_STOCK_20260726_211831_frame_493.jpg,Stock transitioned from NORMAL to LOW_STOCK. Count: 3 items.
2026-07-26 21:18:32,Upper_Shelf_STOCK_DEPLETION_513,Upper_Shelf,STOCK_DEPLETION,3,513,shelf_Upper_Shelf_STOCK_DEPLETION_20260726_211832_frame_513.jpg,Stock decreased from 7 to 3 items.
2026-07-26 21:18:32,Lower_Shelf_STOCK_DEPLETION_513,Lower_Shelf,STOCK_DEPLETION,0,513,shelf_Lower_Shelf_STOCK_DEPLETION_20260726_211832_frame_513.jpg,Stock decreased from 1 to 0 items.
2026-07-26 21:18:34,Upper_Shelf_CUSTOMER_INTERACTION_556,Upper_Shelf,CUSTOMER_INTERACTION,2,556,shelf_Upper_Shelf_CUSTOMER_INTERACTION_20260726_211834_frame_556.jpg,Customer approached shelf and started interacting.
2026-07-26 21:18:34,Lower_Shelf_CUSTOMER_INTERACTION_556,Lower_Shelf,CUSTOMER_INTERACTION,0,556,shelf_Lower_Shelf_CUSTOMER_INTERACTION_20260726_211834_frame_556.jpg,Customer approached shelf and started interacting.
2026-07-26 21:18:34,Upper_Shelf_FULLY_STOCKED_558,Upper_Shelf,FULLY_STOCKED,9,558,shelf_Upper_Shelf_FULLY_STOCKED_20260726_211834_frame_558.jpg,Stock transitioned from LOW_STOCK to FULLY_STOCKED. Count: 9 items.
2026-07-26 21:18:34,Lower_Shelf_LOW_STOCK_558,Lower_Shelf,LOW_STOCK,3,558,shelf_Lower_Shelf_LOW_STOCK_20260726_211834_frame_558.jpg,Stock transitioned from EMPTY to LOW_STOCK. Count: 3 items.
2026-07-26 21:18:35,Lower_Shelf_NORMAL_564,Lower_Shelf,NORMAL,4,564,shelf_Lower_Shelf_NORMAL_20260726_211835_frame_564.jpg,Stock transitioned from LOW_STOCK to NORMAL. Count: 4 items.
2026-07-26 21:18:36,Lower_Shelf_FULLY_STOCKED_589,Lower_Shelf,FULLY_STOCKED,6,589,shelf_Lower_Shelf_FULLY_STOCKED_20260726_211836_frame_589.jpg,Stock transitioned from NORMAL to FULLY_STOCKED. Count: 6 items.
2026-07-26 21:19:08,Upper_Shelf_INITIAL_STOCK_0,Upper_Shelf,INITIAL_STOCK,0,0,shelf_Upper_Shelf_INITIAL_STOCK_20260726_211908_frame_0.jpg,Initial stock level: 0 items.
2026-07-26 21:19:08,Upper_Shelf_EMPTY_0,Upper_Shelf,EMPTY,0,0,shelf_Upper_Shelf_EMPTY_20260726_211908_frame_0.jpg,Initial stock is critical: EMPTY.
2026-07-26 21:19:08,Lower_Shelf_INITIAL_STOCK_0,Lower_Shelf,INITIAL_STOCK,0,0,shelf_Lower_Shelf_INITIAL_STOCK_20260726_211908_frame_0.jpg,Initial stock level: 0 items.
2026-07-26 21:19:08,Lower_Shelf_EMPTY_0,Lower_Shelf,EMPTY,0,0,shelf_Lower_Shelf_EMPTY_20260726_211908_frame_0.jpg,Initial stock is critical: EMPTY.
2026-07-26 21:19:11,Upper_Shelf_CUSTOMER_INTERACTION_61,Upper_Shelf,CUSTOMER_INTERACTION,0,61,shelf_Upper_Shelf_CUSTOMER_INTERACTION_20260726_211911_frame_61.jpg,Customer approached shelf and started interacting.
2026-07-26 21:19:14,Upper_Shelf_LOW_STOCK_103,Upper_Shelf,LOW_STOCK,1,103,shelf_Upper_Shelf_LOW_STOCK_20260726_211914_frame_103.jpg,Stock transitioned from EMPTY to LOW_STOCK. Count: 1 items.
2026-07-26 21:19:14,Lower_Shelf_FULLY_STOCKED_103,Lower_Shelf,FULLY_STOCKED,10,103,shelf_Lower_Shelf_FULLY_STOCKED_20260726_211914_frame_103.jpg,Stock transitioned from EMPTY to FULLY_STOCKED. Count: 10 items.
2026-07-26 21:19:14,Upper_Shelf_FULLY_STOCKED_112,Upper_Shelf,FULLY_STOCKED,8,112,shelf_Upper_Shelf_FULLY_STOCKED_20260726_211914_frame_112.jpg,Stock transitioned from LOW_STOCK to FULLY_STOCKED. Count: 8 items.
2026-07-26 21:19:16,Upper_Shelf_STOCK_RESTOCKING_138,Upper_Shelf,STOCK_RESTOCKING,9,138,shelf_Upper_Shelf_STOCK_RESTOCKING_20260726_211916_frame_138.jpg,Stock replenished from 0 to 9 items.
2026-07-26 21:19:17,Upper_Shelf_CUSTOMER_INTERACTION_155,Upper_Shelf,CUSTOMER_INTERACTION,14,155,shelf_Upper_Shelf_CUSTOMER_INTERACTION_20260726_211917_frame_155.jpg,Customer approached shelf and started interacting.
2026-07-26 21:19:17,Lower_Shelf_CUSTOMER_INTERACTION_155,Lower_Shelf,CUSTOMER_INTERACTION,12,155,shelf_Lower_Shelf_CUSTOMER_INTERACTION_20260726_211917_frame_155.jpg,Customer approached shelf and started interacting.
2026-07-26 21:19:17,Upper_Shelf_NORMAL_167,Upper_Shelf,NORMAL,5,167,shelf_Upper_Shelf_NORMAL_20260726_211917_frame_167.jpg,Stock transitioned from FULLY_STOCKED to NORMAL. Count: 5 items.
2026-07-26 21:19:17,Lower_Shelf_LOW_STOCK_168,Lower_Shelf,LOW_STOCK,3,168,shelf_Lower_Shelf_LOW_STOCK_20260726_211917_frame_168.jpg,Stock transitioned from FULLY_STOCKED to LOW_STOCK. Count: 3 items.
2026-07-26 21:19:18,Upper_Shelf_EMPTY_170,Upper_Shelf,EMPTY,0,170,shelf_Upper_Shelf_EMPTY_20260726_211918_frame_170.jpg,Stock transitioned from NORMAL to EMPTY. Count: 0 items.
2026-07-26 21:19:18,Lower_Shelf_EMPTY_170,Lower_Shelf,EMPTY,0,170,shelf_Lower_Shelf_EMPTY_20260726_211918_frame_170.jpg,Stock transitioned from LOW_STOCK to EMPTY. Count: 0 items.
2026-07-26 21:19:21,Upper_Shelf_FULLY_STOCKED_225,Upper_Shelf,FULLY_STOCKED,10,225,shelf_Upper_Shelf_FULLY_STOCKED_20260726_211921_frame_225.jpg,Stock transitioned from EMPTY to FULLY_STOCKED. Count: 10 items.
2026-07-26 21:19:21,Lower_Shelf_NORMAL_225,Lower_Shelf,NORMAL,5,225,shelf_Lower_Shelf_NORMAL_20260726_211921_frame_225.jpg,Stock transitioned from EMPTY to NORMAL. Count: 5 items.
2026-07-26 21:19:21,Lower_Shelf_FULLY_STOCKED_228,Lower_Shelf,FULLY_STOCKED,6,228,shelf_Lower_Shelf_FULLY_STOCKED_20260726_211921_frame_228.jpg,Stock transitioned from NORMAL to FULLY_STOCKED. Count: 6 items.
2026-07-26 21:19:24,Lower_Shelf_NORMAL_282,Lower_Shelf,NORMAL,5,282,shelf_Lower_Shelf_NORMAL_20260726_211924_frame_282.jpg,Stock transitioned from FULLY_STOCKED to NORMAL. Count: 5 items.
2026-07-26 21:19:24,Lower_Shelf_LOW_STOCK_288,Lower_Shelf,LOW_STOCK,3,288,shelf_Lower_Shelf_LOW_STOCK_20260726_211924_frame_288.jpg,Stock transitioned from NORMAL to LOW_STOCK. Count: 3 items.
2026-07-26 21:19:24,Upper_Shelf_EMPTY_291,Upper_Shelf,EMPTY,0,291,shelf_Upper_Shelf_EMPTY_20260726_211924_frame_291.jpg,Stock transitioned from FULLY_STOCKED to EMPTY. Count: 0 items.
2026-07-26 21:19:24,Lower_Shelf_EMPTY_291,Lower_Shelf,EMPTY,0,291,shelf_Lower_Shelf_EMPTY_20260726_211924_frame_291.jpg,Stock transitioned from LOW_STOCK to EMPTY. Count: 0 items.
2026-07-26 21:19:26,Upper_Shelf_STOCK_DEPLETION_311,Upper_Shelf,STOCK_DEPLETION,0,311,shelf_Upper_Shelf_STOCK_DEPLETION_20260726_211926_frame_311.jpg,Stock decreased from 14 to 0 items.
2026-07-26 21:19:26,Lower_Shelf_STOCK_DEPLETION_311,Lower_Shelf,STOCK_DEPLETION,0,311,shelf_Lower_Shelf_STOCK_DEPLETION_20260726_211926_frame_311.jpg,Stock decreased from 12 to 0 items.
2026-07-26 21:19:27,Upper_Shelf_CUSTOMER_INTERACTION_332,Upper_Shelf,CUSTOMER_INTERACTION,0,332,shelf_Upper_Shelf_CUSTOMER_INTERACTION_20260726_211927_frame_332.jpg,Customer approached shelf and started interacting.
2026-07-26 21:19:27,Lower_Shelf_CUSTOMER_INTERACTION_332,Lower_Shelf,CUSTOMER_INTERACTION,0,332,shelf_Lower_Shelf_CUSTOMER_INTERACTION_20260726_211927_frame_332.jpg,Customer approached shelf and started interacting.
2026-07-26 21:19:27,Lower_Shelf_LOW_STOCK_335,Lower_Shelf,LOW_STOCK,1,335,shelf_Lower_Shelf_LOW_STOCK_20260726_211927_frame_335.jpg,Stock transitioned from EMPTY to LOW_STOCK. Count: 1 items.
2026-07-26 21:19:27,Lower_Shelf_NORMAL_339,Lower_Shelf,NORMAL,4,339,shelf_Lower_Shelf_NORMAL_20260726_211927_frame_339.jpg,Stock transitioned from LOW_STOCK to NORMAL. Count: 4 items.
2026-07-26 21:19:27,Lower_Shelf_FULLY_STOCKED_340,Lower_Shelf,FULLY_STOCKED,9,340,shelf_Lower_Shelf_FULLY_STOCKED_20260726_211927_frame_340.jpg,Stock transitioned from NORMAL to FULLY_STOCKED. Count: 9 items.
2026-07-26 21:19:27,Upper_Shelf_LOW_STOCK_341,Upper_Shelf,LOW_STOCK,2,341,shelf_Upper_Shelf_LOW_STOCK_20260726_211927_frame_341.jpg,Stock transitioned from EMPTY to LOW_STOCK. Count: 2 items.
2026-07-26 21:19:27,Upper_Shelf_FULLY_STOCKED_342,Upper_Shelf,FULLY_STOCKED,12,342,shelf_Upper_Shelf_FULLY_STOCKED_20260726_211927_frame_342.jpg,Stock transitioned from LOW_STOCK to FULLY_STOCKED. Count: 12 items.
2026-07-26 21:19:32,Lower_Shelf_NORMAL_429,Lower_Shelf,NORMAL,5,429,shelf_Lower_Shelf_NORMAL_20260726_211932_frame_429.jpg,Stock transitioned from FULLY_STOCKED to NORMAL. Count: 5 items.
2026-07-26 21:19:33,Lower_Shelf_FULLY_STOCKED_436,Lower_Shelf,FULLY_STOCKED,6,436,shelf_Lower_Shelf_FULLY_STOCKED_20260726_211933_frame_436.jpg,Stock transitioned from NORMAL to FULLY_STOCKED. Count: 6 items.
2026-07-26 21:19:33,Lower_Shelf_NORMAL_439,Lower_Shelf,NORMAL,5,439,shelf_Lower_Shelf_NORMAL_20260726_211933_frame_439.jpg,Stock transitioned from FULLY_STOCKED to NORMAL. Count: 5 items.
2026-07-26 21:19:33,Lower_Shelf_FULLY_STOCKED_445,Lower_Shelf,FULLY_STOCKED,6,445,shelf_Lower_Shelf_FULLY_STOCKED_20260726_211933_frame_445.jpg,Stock transitioned from NORMAL to FULLY_STOCKED. Count: 6 items.
2026-07-26 21:19:34,Lower_Shelf_NORMAL_447,Lower_Shelf,NORMAL,5,447,shelf_Lower_Shelf_NORMAL_20260726_211934_frame_447.jpg,Stock transitioned from FULLY_STOCKED to NORMAL. Count: 5 items.
2026-07-26 21:19:34,Upper_Shelf_LOW_STOCK_452,Upper_Shelf,LOW_STOCK,1,452,shelf_Upper_Shelf_LOW_STOCK_20260726_211934_frame_452.jpg,Stock transitioned from FULLY_STOCKED to LOW_STOCK. Count: 1 items.
2026-07-26 21:19:34,Lower_Shelf_LOW_STOCK_452,Lower_Shelf,LOW_STOCK,1,452,shelf_Lower_Shelf_LOW_STOCK_20260726_211934_frame_452.jpg,Stock transitioned from NORMAL to LOW_STOCK. Count: 1 items.
2026-07-26 21:19:34,Upper_Shelf_EMPTY_453,Upper_Shelf,EMPTY,0,453,shelf_Upper_Shelf_EMPTY_20260726_211934_frame_453.jpg,Stock transitioned from LOW_STOCK to EMPTY. Count: 0 items.
2026-07-26 21:19:35,Upper_Shelf_LOW_STOCK_464,Upper_Shelf,LOW_STOCK,1,464,shelf_Upper_Shelf_LOW_STOCK_20260726_211934_frame_464.jpg,Stock transitioned from EMPTY to LOW_STOCK. Count: 1 items.
2026-07-26 21:19:36,Upper_Shelf_NORMAL_484,Upper_Shelf,NORMAL,4,484,shelf_Upper_Shelf_NORMAL_20260726_211936_frame_484.jpg,Stock transitioned from LOW_STOCK to NORMAL. Count: 4 items.
2026-07-26 21:19:36,Lower_Shelf_EMPTY_485,Lower_Shelf,EMPTY,0,485,shelf_Lower_Shelf_EMPTY_20260726_211936_frame_485.jpg,Stock transitioned from LOW_STOCK to EMPTY. Count: 0 items.
